timestamp,health,osds,active,disk_usage(TiB),scrubbing,mons,runningtime,active_clean,date,time,date_time,rd_bw(KiB/s),wr_bw(KiB/s),rd_ops(op/s),wr_ops(op/s)
20240709-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,5,3,4,668,09-07-2024,00:00:00,09-07-2024 00:00,38,1.1,642,101
20240709-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,7,3,4,666,09-07-2024,06:00:00,09-07-2024 06:00,37,34,647,56
20240709-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,4,3,4,669,09-07-2024,12:00:00,09-07-2024 12:00,332,2.2,369,73
20240709-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,4,3,4,669,09-07-2024,18:00:00,09-07-2024 18:00,258,18,262,87
20240710-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,6,3,4,667,10-07-2024,00:00:00,10-07-2024 00:00,142,748,165,55
20240710-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,4,3,4,669,10-07-2024,06:00:00,10-07-2024 06:00,186,54,210,61
20240710-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,5,3,4,668,10-07-2024,12:00:00,10-07-2024 12:00,476,4.9,129,89
20240710-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,3,3,4,670,10-07-2024,18:00:00,10-07-2024 18:00,128,908,120,59
20240711-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,4,3,4,669,11-07-2024,00:00:00,11-07-2024 00:00,286,441,171,36
20240711-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,2,3,4,671,11-07-2024,06:00:00,11-07-2024 06:00,307,839,281,28
20240711-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,4,3,4,669,11-07-2024,12:00:00,11-07-2024 12:00,2.4,8.1,221,141
20240711-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,4,3,4,669,11-07-2024,18:00:00,11-07-2024 18:00,604,1,320,50
20240712-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),142,8,3,4,665,12-07-2024,00:00:00,12-07-2024 00:00,582,872,434,65
20240712-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,3,3,4,670,12-07-2024,06:00:00,12-07-2024 06:00,760,717,448,67
20240712-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,9,3,4,664,12-07-2024,12:00:00,12-07-2024 12:00,1,12,434,150
20240712-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,5,3,4,668,12-07-2024,18:00:00,12-07-2024 18:00,2,3.9,481,46
20240713-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,9,3,4,664,13-07-2024,00:00:00,13-07-2024 00:00,509,778,460,40
20240713-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,8,3,4,665,13-07-2024,06:00:00,13-07-2024 06:00,417,566,475,38
20240713-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,5,3,4,668,13-07-2024,12:00:00,13-07-2024 12:00,567,621,475,42
20240713-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,6,3,4,667,13-07-2024,18:00:00,13-07-2024 18:00,782,742,485,42
20240714-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,3,3,4,670,14-07-2024,00:00:00,14-07-2024 00:00,2.2,59,529,106
20240714-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,6,3,4,667,14-07-2024,06:00:00,14-07-2024 06:00,396,969,447,76
20240714-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,6,3,4,667,14-07-2024,12:00:00,14-07-2024 12:00,405,595,457,46
20240714-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,5,3,4,668,14-07-2024,18:00:00,14-07-2024 18:00,643,1.1,478,133
20240715-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,2,3,4,671,15-07-2024,00:00:00,15-07-2024 00:00,1.7,4.6,529,101
20240715-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,7,3,4,666,15-07-2024,06:00:00,15-07-2024 06:00,388,773,445,56
20240715-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,3,3,4,670,15-07-2024,12:00:00,15-07-2024 12:00,929,5.8,409,126
20240715-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,7,3,4,666,15-07-2024,18:00:00,15-07-2024 18:00,6.2,8.1,380,119
20240716-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,3,3,4,670,16-07-2024,00:00:00,16-07-2024 00:00,1021,1.3,399,101
20240716-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,4,3,4,669,16-07-2024,06:00:00,16-07-2024 06:00,170,1.1,197,139
20240716-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),143,10,3,4,663,16-07-2024,12:00:00,16-07-2024 12:00,1.3,140,218,206
20240716-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),144,2,3,4,671,16-07-2024,18:00:00,16-07-2024 18:00,132,1.1,32,77
20240717-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),144,5,3,4,668,17-07-2024,00:00:00,17-07-2024 00:00,758,1.6,121,116
20240717-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),144,6,3,4,667,17-07-2024,06:00:00,17-07-2024 06:00,2.3,31,3,150
20240717-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 6M)",1 portal active (1 hosts),144,8,3,4,665,17-07-2024,12:00:00,17-07-2024 12:00,54,1002,14,80
20240717-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),144,9,3,4,664,17-07-2024,18:00:00,17-07-2024 18:00,1007,2.2,18,131
20240718-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),144,5,3,4,668,18-07-2024,00:00:00,18-07-2024 00:00,1,828,82,61
20240718-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),144,5,3,4,668,18-07-2024,06:00:00,18-07-2024 06:00,7.6,649,5,41
20240718-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),144,7,3,4,666,18-07-2024,12:00:00,18-07-2024 12:00,704,9,43,218
20240718-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),144,7,3,4,666,18-07-2024,18:00:00,18-07-2024 18:00,373,3.3,25,144
20240719-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),144,3,3,4,670,19-07-2024,00:00:00,19-07-2024 00:00,1.8,1.3,140,101
20240719-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,5,3,4,668,19-07-2024,06:00:00,19-07-2024 06:00,3.5,610,4,56
20240719-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,6,3,4,667,19-07-2024,12:00:00,19-07-2024 12:00,9.6,11,5,272
20240719-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,6,3,4,667,19-07-2024,18:00:00,19-07-2024 18:00,52,68,7,114
20240720-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,6,3,4,667,20-07-2024,00:00:00,20-07-2024 00:00,19,572,6,34
20240720-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,6,3,4,667,20-07-2024,06:00:00,20-07-2024 06:00,11,89,108,70
20240720-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,4,3,4,669,20-07-2024,12:00:00,20-07-2024 12:00,31,13,6,38
20240720-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,8,3,4,665,20-07-2024,18:00:00,20-07-2024 18:00,9.8,50,5,67
20240721-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,8,3,4,665,21-07-2024,00:00:00,21-07-2024 00:00,3.2,633,4,36
20240721-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,4,3,4,669,21-07-2024,06:00:00,21-07-2024 06:00,5,498,4,31
20240721-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,6,3,4,667,21-07-2024,12:00:00,21-07-2024 12:00,2,476,4,37
20240721-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,7,3,4,666,21-07-2024,18:00:00,21-07-2024 18:00,1.7,682,3,35
20240722-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,6,3,4,667,22-07-2024,00:00:00,22-07-2024 00:00,3.3,551,3,37
20240722-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,4,3,4,669,22-07-2024,06:00:00,22-07-2024 06:00,4.3,592,2,46
20240722-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,6,3,5,667,22-07-2024,12:00:00,22-07-2024 12:00,13,4.7,5,85
20240722-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,4,3,5,669,22-07-2024,18:00:00,22-07-2024 18:00,1.4,109,20.62,141
20240723-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,8,3,5,665,23-07-2024,00:00:00,23-07-2024 00:00,7.8,815,4,35
20240723-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,8,3,5,665,23-07-2024,06:00:00,23-07-2024 06:00,8.8,24,4,53
20240723-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,8,3,5,665,23-07-2024,12:00:00,23-07-2024 12:00,21,24,176,81
20240723-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,2,3,5,671,23-07-2024,18:00:00,23-07-2024 18:00,15,27,105,92
20240724-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,10,3,5,663,24-07-2024,00:00:00,24-07-2024 00:00,14,3.8,5,33
20240724-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),145,7,3,5,666,24-07-2024,06:00:00,24-07-2024 06:00,6.8,61,5,96
20240724-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),146,1,3,5,672,24-07-2024,12:00:00,24-07-2024 12:00,5.2,6.4,6,79
20240724-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),146,7,3,5,666,24-07-2024,18:00:00,24-07-2024 18:00,86,102,56,178
20240725-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),147,0,3,5,673,25-07-2024,00:00:00,25-07-2024 00:00,16,81,105,573
20240725-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),147,4,3,5,669,25-07-2024,06:00:00,25-07-2024 06:00,12,46,81,356
20240725-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),147,7,3,5,666,25-07-2024,12:00:00,25-07-2024 12:00,5.1,124,114,565
20240725-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),147,2,3,5,671,25-07-2024,18:00:00,25-07-2024 18:00,4.3,111,115,530
20240726-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),147,9,3,5,664,26-07-2024,00:00:00,26-07-2024 00:00,174,2.7,202,452
20240726-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),147,6,3,5,667,26-07-2024,06:00:00,26-07-2024 06:00,15,60,344,443
20240726-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),148,5,3,5,668,26-07-2024,12:00:00,26-07-2024 12:00,19,23,616,78
20240726-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),148,4,3,5,669,26-07-2024,18:00:00,26-07-2024 18:00,24,56,482,327
20240727-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),149,5,3,5,668,27-07-2024,00:00:00,27-07-2024 00:00,14,37,467,439
20240727-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),150,6,3,5,667,27-07-2024,06:00:00,27-07-2024 06:00,13,108,495,418
20240727-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),150,9,3,5,664,27-07-2024,12:00:00,27-07-2024 12:00,14,43,513,82
20240727-1800,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),150,7,3,5,666,27-07-2024,18:00:00,27-07-2024 18:00,398,740,456,40
20240728-0000,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),150,6,3,5,667,28-07-2024,00:00:00,28-07-2024 00:00,784,2.2,476,281
20240728-0600,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),150,10,3,5,663,28-07-2024,06:00:00,28-07-2024 06:00,448,3.2,512,50
20240728-1200,HEALTH_WARN,"112 osds: 112 up (since 4M), 112 in (since 7M)",1 portal active (1 hosts),150,6,3,5,667,28-07-2024,12:00:00,28-07-2024 12:00,3.5,57,612,76
20240728-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,10,3,5,663,28-07-2024,18:00:00,28-07-2024 18:00,469,987,478,53
20240729-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,5,3,5,668,29-07-2024,00:00:00,29-07-2024 00:00,667,797,467,50
20240729-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,8,3,5,665,29-07-2024,06:00:00,29-07-2024 06:00,1.8,836,523,36
20240729-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,4,3,5,669,29-07-2024,12:00:00,29-07-2024 12:00,2.6,7.3,692,87
20240729-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,5,3,5,668,29-07-2024,18:00:00,29-07-2024 18:00,434,1.3,431,69
20240730-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,7,3,5,666,30-07-2024,00:00:00,30-07-2024 00:00,318,804,352,47
20240730-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,5,3,5,668,30-07-2024,06:00:00,30-07-2024 06:00,222,814,252,44
20240730-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,2,3,5,671,30-07-2024,12:00:00,30-07-2024 12:00,259,1.1,299,84
20240730-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,6,3,5,667,30-07-2024,18:00:00,30-07-2024 18:00,406,65,211,378
20240731-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),150,9,3,5,664,31-07-2024,00:00:00,31-07-2024 00:00,21,66,333,102
20240731-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),151,5,3,5,668,31-07-2024,06:00:00,31-07-2024 06:00,152,15,169,47
20240731-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),151,3,3,5,670,31-07-2024,12:00:00,31-07-2024 12:00,102,44,113,102
20240731-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),151,7,3,5,666,31-07-2024,18:00:00,31-07-2024 18:00,360,51,63,250
20240801-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),151,10,3,5,663,01-08-2024,00:00:00,01-08-2024 00:00,21,26,242,264
20240801-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),152,4,3,5,669,01-08-2024,06:00:00,01-08-2024 06:00,61,45,6,464
20240801-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),152,3,3,5,670,01-08-2024,12:00:00,01-08-2024 12:00,368,56,149,577
20240801-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),152,5,3,5,668,01-08-2024,18:00:00,01-08-2024 18:00,553,16,53,136
20240802-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),152,3,3,5,670,02-08-2024,00:00:00,02-08-2024 00:00,25,23,356,55
20240802-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,10,3,5,663,02-08-2024,06:00:00,02-08-2024 06:00,12,557,482,39
20240802-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,11,3,5,662,02-08-2024,12:00:00,02-08-2024 12:00,10,20,478,156
20240802-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,7,3,5,666,02-08-2024,18:00:00,02-08-2024 18:00,789,50,431,147
20240803-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,6,3,5,667,03-08-2024,00:00:00,03-08-2024 00:00,618,23,458,362
20240803-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,2,3,5,671,03-08-2024,06:00:00,03-08-2024 06:00,27,1.8,676,283
20240803-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,6,3,5,667,03-08-2024,12:00:00,03-08-2024 12:00,1.1,54,497,490
20240803-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,8,3,5,665,03-08-2024,18:00:00,03-08-2024 18:00,522,5,491,389
20240804-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,3,3,5,670,04-08-2024,00:00:00,04-08-2024 00:00,959,3.8,504,658
20240804-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,4,3,5,669,04-08-2024,06:00:00,04-08-2024 06:00,994,58,504,151
20240804-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,5,3,5,668,04-08-2024,12:00:00,04-08-2024 12:00,605,3.4,593,401
20240804-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,7,3,5,666,04-08-2024,18:00:00,04-08-2024 18:00,752,4.6,501,449
20240805-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,6,3,5,667,05-08-2024,00:00:00,05-08-2024 00:00,1.2,47,484,589
20240805-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,4,3,5,669,05-08-2024,06:00:00,05-08-2024 06:00,638,2.4,490,311
20240805-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,3,3,5,670,05-08-2024,12:00:00,05-08-2024 12:00,987,23,515,125
20240805-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,6,3,5,667,05-08-2024,18:00:00,05-08-2024 18:00,1.4,86,564,147
20240806-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,3,3,5,670,06-08-2024,00:00:00,06-08-2024 00:00,31,30,744,373
20240806-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),153,6,3,5,667,06-08-2024,06:00:00,06-08-2024 06:00,17,38,428,344
20240806-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,3,3,5,670,06-08-2024,12:00:00,06-08-2024 12:00,20,9.4,420,232
20240806-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,3,3,5,670,06-08-2024,18:00:00,06-08-2024 18:00,2.5,10,201,415
20240807-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,6,3,5,667,07-08-2024,00:00:00,07-08-2024 00:00,22,66,318,396
20240807-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,6,3,5,667,07-08-2024,06:00:00,07-08-2024 06:00,532,56,338,293
20240807-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,2,3,5,671,07-08-2024,12:00:00,07-08-2024 12:00,1.1,62,143,354
20240807-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,5,3,5,668,07-08-2024,18:00:00,07-08-2024 18:00,127,58,5,524
20240808-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,4,3,5,669,08-08-2024,00:00:00,08-08-2024 00:00,1.4,2.6,148,450
20240808-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,6,3,5,667,08-08-2024,06:00:00,08-08-2024 06:00,1,3.5,97,345
20240808-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,5,3,5,668,08-08-2024,12:00:00,08-08-2024 12:00,208,18,31,154
20240808-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,9,3,5,664,08-08-2024,18:00:00,08-08-2024 18:00,5.8,5.9,6,133
20240809-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,10,3,5,663,09-08-2024,00:00:00,09-08-2024 00:00,8,810,4,35
20240809-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,8,3,5,665,09-08-2024,06:00:00,09-08-2024 06:00,2.8,2,4,42
20240809-1200,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),154,4,3,5,669,09-08-2024,12:00:00,09-08-2024 12:00,13,15,175,308
20240809-1800,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),155,11,3,5,662,09-08-2024,18:00:00,09-08-2024 18:00,13,8.6,184,287
20240810-0000,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),155,2,3,5,671,10-08-2024,00:00:00,10-08-2024 00:00,297,3.2,48,291
20240810-0600,HEALTH_WARN,"112 osds: 112 up (since 5M), 112 in (since 7M)",1 portal active (1 hosts),155,9,3,5,664,10-08-2024,06:00:00,10-08-2024 06:00,5.7,3.4,3,361
